rgn_id,sciname,iucn_sid,year,eval_yr,category
2,Balaenoptera physalus,2478,1997,1996,EN
2,Carcharodon carcharias,3855,1997,1996,VU
2,Caretta caretta,3897,1997,1996,EN
2,Caretta caretta,84156809,1997,NA,CR
2,Cetorhinus maximus,4292,1997,1996,VU
2,Chelonia mydas,4615,1997,1996,EN
2,Dermochelys coriacea,6494,1997,1996,EN
2,Dermochelys coriacea,46967807,1997,NA,CR
2,Engraulis ringens,183775,1997,NA,LC
2,Galeocerdo cuvier,39378,1997,NA,NT
2,Isurus oxyrinchus,39341,1997,NA,NT
2,Isurus oxyrinchus,161751,1997,NA,NT
2,Isurus paucus,60225,1997,NA,VU
2,Lepidochelys olivacea,11534,1997,1996,EN
2,Megachasma pelagios,39338,1997,NA,LC
2,Megaptera novaeangliae,13006,1997,1996,VU
2,Prionace glauca,39381,1997,NA,NT
2,Rhincodon typus,19488,1997,NA,VU
2,Steno bredanensis,20738,1997,NA,LC
2,Alopias vulpinus,39339,1996,NA,VU
2,Balaenoptera borealis,2475,1996,1996,EN
2,Balaenoptera musculus,2477,1996,1996,EN
2,Balaenoptera physalus,2478,1996,1996,EN
2,Carcharodon carcharias,3855,1996,1996,VU
2,Caretta caretta,3897,1996,1996,EN
2,Caretta caretta,84156809,1996,NA,CR
2,Cetorhinus maximus,4292,1996,1996,VU
2,Chelonia mydas,4615,1996,1996,EN
2,Dermochelys coriacea,6494,1996,1996,EN
2,Dermochelys coriacea,46967807,1996,NA,CR
2,Engraulis ringens,183775,1996,NA,LC
2,Galeocerdo cuvier,39378,1996,NA,NT
2,Isurus oxyrinchus,39341,1996,NA,NT
2,Isurus oxyrinchus,161751,1996,NA,NT
2,Isurus paucus,60225,1996,NA,VU
2,Lepidochelys olivacea,11534,1996,1996,EN
2,Megachasma pelagios,39338,1996,NA,LC
2,Megaptera novaeangliae,13006,1996,1996,VU
2,Prionace glauca,39381,1996,NA,NT
2,Rhincodon typus,19488,1996,NA,VU
2,Steno bredanensis,20738,1996,NA,LC
2,Alopias vulpinus,39339,1995,NA,VU
2,Balaenoptera borealis,2475,1995,1994,VU
2,Balaenoptera musculus,2477,1995,1994,EN
2,Balaenoptera physalus,2478,1995,1994,VU
2,Carcharodon carcharias,3855,1995,NA,VU
2,Caretta caretta,3897,1995,1994,VU
2,Caretta caretta,84156809,1995,NA,CR
2,Cetorhinus maximus,4292,1995,NA,VU
2,Chelonia mydas,4615,1995,1994,EN
2,Dermochelys coriacea,6494,1995,1994,EN
2,Dermochelys coriacea,46967807,1995,NA,CR
2,Engraulis ringens,183775,1995,NA,LC
2,Galeocerdo cuvier,39378,1995,NA,NT
2,Isurus oxyrinchus,39341,1995,NA,NT
2,Isurus oxyrinchus,161751,1995,NA,NT
2,Isurus paucus,60225,1995,NA,VU
2,Lepidochelys olivacea,11534,1995,1994,EN
2,Megachasma pelagios,39338,1995,NA,LC
2,Megaptera novaeangliae,13006,1995,1994,VU
2,Prionace glauca,39381,1995,NA,NT
2,Rhincodon typus,19488,1995,NA,VU
2,Steno bredanensis,20738,1995,NA,LC
2,Alopias vulpinus,39339,1994,NA,VU
2,Balaenoptera borealis,2475,1994,1994,VU
2,Balaenoptera musculus,2477,1994,1994,EN
2,Balaenoptera physalus,2478,1994,1994,VU
2,Carcharodon carcharias,3855,1994,NA,VU
2,Caretta caretta,3897,1994,1994,VU
2,Caretta caretta,84156809,1994,NA,CR
2,Cetorhinus maximus,4292,1994,NA,VU
2,Chelonia mydas,4615,1994,1994,EN
2,Dermochelys coriacea,6494,1994,1994,EN
2,Dermochelys coriacea,46967807,1994,NA,CR
2,Engraulis ringens,183775,1994,NA,LC
2,Galeocerdo cuvier,39378,1994,NA,NT
2,Isurus oxyrinchus,39341,1994,NA,NT
2,Isurus oxyrinchus,161751,1994,NA,NT
2,Isurus paucus,60225,1994,NA,VU
2,Lepidochelys olivacea,11534,1994,1994,EN
2,Megachasma pelagios,39338,1994,NA,LC
2,Megaptera novaeangliae,13006,1994,1994,VU
2,Prionace glauca,39381,1994,NA,NT
2,Rhincodon typus,19488,1994,NA,VU
2,Steno bredanensis,20738,1994,NA,LC
2,Alopias vulpinus,39339,1993,NA,VU
2,Balaenoptera borealis,2475,1993,NA,VU
2,Balaenoptera musculus,2477,1993,1990,EN
2,Balaenoptera physalus,2478,1993,1990,VU
2,Carcharodon carcharias,3855,1993,NA,VU
2,Caretta caretta,3897,1993,1990,VU
2,Caretta caretta,84156809,1993,NA,CR
2,Cetorhinus maximus,4292,1993,NA,VU
2,Chelonia mydas,4615,1993,1990,EN
2,Dermochelys coriacea,6494,1993,1990,EN
2,Dermochelys coriacea,46967807,1993,NA,CR
2,Engraulis ringens,183775,1993,NA,LC
2,Galeocerdo cuvier,39378,1993,NA,NT
2,Isurus oxyrinchus,39341,1993,NA,NT
2,Isurus oxyrinchus,161751,1993,NA,NT
2,Isurus paucus,60225,1993,NA,VU
2,Lepidochelys olivacea,11534,1993,1990,EN
2,Megachasma pelagios,39338,1993,NA,LC
2,Megaptera novaeangliae,13006,1993,1990,VU
2,Prionace glauca,39381,1993,NA,NT
2,Rhincodon typus,19488,1993,NA,VU
2,Steno bredanensis,20738,1993,NA,LC
2,Alopias vulpinus,39339,1992,NA,VU
2,Balaenoptera borealis,2475,1992,NA,VU
2,Balaenoptera musculus,2477,1992,1990,EN
2,Balaenoptera physalus,2478,1992,1990,VU
2,Carcharodon carcharias,3855,1992,NA,VU
2,Caretta caretta,3897,1992,1990,VU
2,Caretta caretta,84156809,1992,NA,CR
2,Cetorhinus maximus,4292,1992,NA,VU
2,Chelonia mydas,4615,1992,1990,EN
2,Dermochelys coriacea,6494,1992,1990,EN
2,Dermochelys coriacea,46967807,1992,NA,CR
2,Engraulis ringens,183775,1992,NA,LC
2,Galeocerdo cuvier,39378,1992,NA,NT
2,Isurus oxyrinchus,39341,1992,NA,NT
2,Isurus oxyrinchus,161751,1992,NA,NT
2,Isurus paucus,60225,1992,NA,VU
2,Lepidochelys olivacea,11534,1992,1990,EN
2,Megachasma pelagios,39338,1992,NA,LC
2,Megaptera novaeangliae,13006,1992,1990,VU
2,Prionace glauca,39381,1992,NA,NT
2,Rhincodon typus,19488,1992,NA,VU
2,Steno bredanensis,20738,1992,NA,LC
